CP,Provincia,Ciudad,Zona_Barrio,Renta_Oficial,Capacidad_Real,Fashion_Wallet,Perfil_Sociologico,Percentil_Nacional
28001,Madrid,Madrid,Salamanca,67004,46902,2910,Aristocracy,0.265
28001,Madrid,Madrid,Salamanca,37124,29699,329,Aristocracy,0.010333333333333333
28001,Madrid,Madrid,Salamanca,179726,98849,10702,Aristocracy,0.833
28001,Madrid,Madrid,Salamanca,145282,101698,11129,Aristocracy,0.7443333333333333
28001,Madrid,Madrid,Salamanca,106471,74529,7054,Aristocracy,0.5673333333333334
28001,Madrid,Madrid,Salamanca,138713,97099,10439,Aristocracy,0.721
28001,Madrid,Madrid,Salamanca,102297,71608,6616,Aristocracy,0.5426666666666666
28001,Madrid,Madrid,Salamanca,251164,138140,16596,Aristocracy,0.921
28001,Madrid,Madrid,Salamanca,84580,59206,4755,Aristocracy,0.4236666666666667
28001,Madrid,Madrid,Salamanca,247454,136100,16290,Aristocracy,0.9186666666666666
28001,Madrid,Madrid,Salamanca,179140,98527,10654,Aristocracy,0.831
28001,Madrid,Madrid,Salamanca,95807,67065,5934,Aristocracy,0.5023333333333333
28001,Madrid,Madrid,Salamanca,67163,47014,2927,Aristocracy,0.267
28001,Madrid,Madrid,Salamanca,185161,101838,11150,Aristocracy,0.8456666666666667
28001,Madrid,Madrid,Salamanca,146328,102429,11239,Aristocracy,0.7483333333333333
28001,Madrid,Madrid,Salamanca,205224,112873,12805,Aristocracy,0.8783333333333333
28001,Madrid,Madrid,Salamanca,269628,148295,18119,Aristocracy,0.9316666666666666
28001,Madrid,Madrid,Salamanca,142401,99681,10827,Aristocracy,0.7346666666666667
28001,Madrid,Madrid,Salamanca,247894,136341,16326,Aristocracy,0.919
28001,Madrid,Madrid,Salamanca,146373,102461,11244,Aristocracy,0.7486666666666667
28001,Madrid,Madrid,Salamanca,109276,76493,7348,Aristocracy,0.583
28001,Madrid,Madrid,Salamanca,218922,120407,13936,Aristocracy,0.8903333333333333
28001,Madrid,Madrid,Salamanca,65547,45882,2757,Aristocracy,0.248
28001,Madrid,Madrid,Salamanca,225383,123960,14469,Aristocracy,0.898
28001,Madrid,Madrid,Salamanca,182985,100642,10971,Aristocracy,0.8396666666666667
28001,Madrid,Madrid,Salamanca,342517,188384,24132,Aristocracy,0.9643333333333334
28001,Madrid,Madrid,Salamanca,246214,135417,16187,Aristocracy,0.917
28001,Madrid,Madrid,Salamanca,100716,70501,6450,Aristocracy,0.5326666666666666
28001,Madrid,Madrid,Salamanca,119488,83641,8421,Aristocracy,0.636
28001,Madrid,Madrid,Salamanca,77591,54313,4021,Aristocracy,0.36633333333333334
28001,Madrid,Madrid,Salamanca,150042,82523,8253,Aristocracy,0.7626666666666667
28001,Madrid,Madrid,Salamanca,232298,127764,15039,Aristocracy,0.906
28001,Madrid,Madrid,Salamanca,91344,63941,5466,Aristocracy,0.4723333333333333
28001,Madrid,Madrid,Salamanca,190882,104985,11622,Aristocracy,0.8543333333333333
28001,Madrid,Madrid,Salamanca,148902,104232,11509,Aristocracy,0.7573333333333333
28001,Madrid,Madrid,Salamanca,95490,66843,5901,Aristocracy,0.501
28001,Madrid,Madrid,Salamanca,68259,47781,3042,Aristocracy,0.2793333333333333
28001,Madrid,Madrid,Salamanca,108460,75922,7263,Aristocracy,0.5783333333333334
28001,Madrid,Madrid,Salamanca,80067,56046,4281,Aristocracy,0.38766666666666666
28001,Madrid,Madrid,Salamanca,105879,74115,6992,Aristocracy,0.5626666666666666
28001,Madrid,Madrid,Salamanca,139244,97470,10495,Aristocracy,0.7236666666666667
28001,Madrid,Madrid,Salamanca,121832,85282,8667,Aristocracy,0.647
28001,Madrid,Madrid,Salamanca,208511,114681,13077,Aristocracy,0.881
28001,Madrid,Madrid,Salamanca,91019,63713,5431,Aristocracy,0.4703333333333333
28001,Madrid,Madrid,Salamanca,123889,86722,8883,Aristocracy,0.656
28001,Madrid,Madrid,Salamanca,77898,54528,4054,Aristocracy,0.369
28001,Madrid,Madrid,Salamanca,198236,109030,12229,Aristocracy,0.8666666666666667
28001,Madrid,Madrid,Salamanca,235402,129471,15295,Aristocracy,0.909
28001,Madrid,Madrid,Salamanca,95113,66579,5861,Aristocracy,0.49933333333333335
28001,Madrid,Madrid,Salamanca,68034,47623,3018,Aristocracy,0.2776666666666667
28001,Madrid,Madrid,Salamanca,105323,73726,6933,Aristocracy,0.5596666666666666
28001,Madrid,Madrid,Salamanca,109685,76779,7391,Aristocracy,0.5853333333333334
28001,Madrid,Madrid,Salamanca,62237,43565,2409,Aristocracy,0.217
28001,Madrid,Madrid,Salamanca,230639,126851,14902,Aristocracy,0.9046666666666666
28001,Madrid,Madrid,Salamanca,329793,181386,23082,Aristocracy,0.9606666666666667
28001,Madrid,Madrid,Salamanca,101709,71196,6554,Aristocracy,0.539
28001,Madrid,Madrid,Salamanca,279112,153511,18901,Aristocracy,0.937
28001,Madrid,Madrid,Salamanca,123900,86730,8884,Aristocracy,0.6563333333333333
28001,Madrid,Madrid,Salamanca,315287,173408,21886,Aristocracy,0.954
28001,Madrid,Madrid,Salamanca,155962,85779,8741,Aristocracy,0.7826666666666666
28001,Madrid,Madrid,Salamanca,187307,103018,11327,Aristocracy,0.849
28001,Madrid,Madrid,Salamanca,287348,158041,19581,Aristocracy,0.9413333333333334
28001,Madrid,Madrid,Salamanca,226831,124757,14588,Aristocracy,0.9003333333333333
28001,Madrid,Madrid,Salamanca,95539,66877,5906,Aristocracy,0.5013333333333333
28001,Madrid,Madrid,Salamanca,75231,52662,3774,Aristocracy,0.3466666666666667
28001,Madrid,Madrid,Salamanca,104367,73056,6833,Aristocracy,0.5556666666666666
28001,Madrid,Madrid,Salamanca,417985,229891,30358,Aristocracy,0.979
28001,Madrid,Madrid,Salamanca,88539,61977,5171,Aristocracy,0.453
28001,Madrid,Madrid,Salamanca,123838,86686,8877,Aristocracy,0.6553333333333333
28001,Madrid,Madrid,Salamanca,184443,101443,11091,Aristocracy,0.8426666666666667
28001,Madrid,Madrid,Salamanca,107941,75559,7208,Aristocracy,0.5743333333333334
28001,Madrid,Madrid,Salamanca,106239,74367,7030,Aristocracy,0.5653333333333334
28001,Madrid,Madrid,Salamanca,143501,100451,10942,Aristocracy,0.7386666666666667
28001,Madrid,Madrid,Salamanca,139061,97343,10476,Aristocracy,0.7226666666666667
28010,Madrid,Madrid,Chamberí,97729,68410,14318,Young_High_Pro,0.514
28010,Madrid,Madrid,Chamberí,115557,80890,18686,Young_High_Pro,0.6143333333333333
28010,Madrid,Madrid,Chamberí,110617,77432,17476,Young_High_Pro,0.5923333333333334
28010,Madrid,Madrid,Chamberí,168846,92865,22877,Young_High_Pro,0.8116666666666666
28010,Madrid,Madrid,Chamberí,107434,75203,16696,Young_High_Pro,0.5726666666666667
28010,Madrid,Madrid,Chamberí,68530,47971,7164,Young_High_Pro,0.2833333333333333
28010,Madrid,Madrid,Chamberí,113040,79128,18069,Young_High_Pro,0.6026666666666667
28010,Madrid,Madrid,Chamberí,84555,59189,11091,Young_High_Pro,0.42333333333333334
28010,Madrid,Madrid,Chamberí,135274,94692,23517,Young_High_Pro,0.707
28010,Madrid,Madrid,Chamberí,149524,104666,27008,Young_High_Pro,0.7596666666666667
28010,Madrid,Madrid,Chamberí,124419,87093,20857,Young_High_Pro,0.6593333333333333
28010,Madrid,Madrid,Chamberí,115660,80962,18711,Young_High_Pro,0.615
28010,Madrid,Madrid,Chamberí,57851,46281,6573,Young_High_Pro,0.16533333333333333
28010,Madrid,Madrid,Chamberí,89558,62690,12316,Young_High_Pro,0.4623333333333333
28010,Madrid,Madrid,Chamberí,55266,44213,5849,Young_High_Pro,0.135
28010,Madrid,Madrid,Chamberí,107791,75454,16783,Young_High_Pro,0.574
28010,Madrid,Madrid,Chamberí,109222,76456,17134,Young_High_Pro,0.5826666666666667
28010,Madrid,Madrid,Chamberí,82460,57722,10577,Young_High_Pro,0.406
28010,Madrid,Madrid,Chamberí,112817,78972,18015,Young_High_Pro,0.6016666666666667
28010,Madrid,Madrid,Chamberí,66752,46726,6729,Young_High_Pro,0.2613333333333333
28010,Madrid,Madrid,Chamberí,69795,48856,7474,Young_High_Pro,0.297
28010,Madrid,Madrid,Chamberí,78827,55179,9687,Young_High_Pro,0.375
28010,Madrid,Madrid,Chamberí,102081,71457,15384,Young_High_Pro,0.5416666666666666
28010,Madrid,Madrid,Chamberí,51820,41456,4884,Young_High_Pro,0.094
28010,Madrid,Madrid,Chamberí,128685,90079,21902,Young_High_Pro,0.678
28010,Madrid,Madrid,Chamberí,94092,65865,13427,Young_High_Pro,0.492
28010,Madrid,Madrid,Chamberí,125337,87736,21082,Young_High_Pro,0.6643333333333333
28010,Madrid,Madrid,Chamberí,96060,67242,13909,Young_High_Pro,0.5033333333333333
28010,Madrid,Madrid,Chamberí,96493,67545,14015,Young_High_Pro,0.5073333333333333
28010,Madrid,Madrid,Chamberí,78821,55175,9686,Young_High_Pro,0.37433333333333335
28010,Madrid,Madrid,Chamberí,110669,77468,17488,Young_High_Pro,0.593
28010,Madrid,Madrid,Chamberí,87689,61382,11858,Young_High_Pro,0.44766666666666666
28010,Madrid,Madrid,Chamberí,80859,56601,10185,Young_High_Pro,0.392
28010,Madrid,Madrid,Chamberí,66203,46342,6594,Young_High_Pro,0.25366666666666665
28010,Madrid,Madrid,Chamberí,132974,93081,22953,Young_High_Pro,0.6993333333333334
28010,Madrid,Madrid,Chamberí,114854,80398,18514,Young_High_Pro,0.6113333333333333
28010,Madrid,Madrid,Chamberí,124993,87495,20998,Young_High_Pro,0.663
28010,Madrid,Madrid,Chamberí,62722,43905,5741,Young_High_Pro,0.223
28010,Madrid,Madrid,Chamberí,157862,86824,20763,Young_High_Pro,0.7873333333333333
28010,Madrid,Madrid,Chamberí,57535,46028,6484,Young_High_Pro,0.16133333333333333
28010,Madrid,Madrid,Chamberí,51824,41459,4885,Young_High_Pro,0.09466666666666666
28010,Madrid,Madrid,Chamberí,90842,63589,12631,Young_High_Pro,0.4693333333333333
28010,Madrid,Madrid,Chamberí,159476,87712,21074,Young_High_Pro,0.793
28010,Madrid,Madrid,Chamberí,47930,38344,3795,Young_High_Pro,0.061
28010,Madrid,Madrid,Chamberí,71805,50263,7967,Young_High_Pro,0.317
28010,Madrid,Madrid,Chamberí,90512,63358,12550,Young_High_Pro,0.468
28010,Madrid,Madrid,Chamberí,75049,52534,8761,Young_High_Pro,0.3443333333333333
28010,Madrid,Madrid,Chamberí,55822,44657,6004,Young_High_Pro,0.14166666666666666
28010,Madrid,Madrid,Chamberí,135462,94823,23563,Young_High_Pro,0.7083333333333334
28010,Madrid,Madrid,Chamberí,67605,47324,6938,Young_High_Pro,0.272
28010,Madrid,Madrid,Chamberí,63730,44611,5988,Young_High_Pro,0.23233333333333334
28010,Madrid,Madrid,Chamberí,106802,74762,16541,Young_High_Pro,0.5696666666666667
28010,Madrid,Madrid,Chamberí,82501,57751,10587,Young_High_Pro,0.4066666666666667
28010,Madrid,Madrid,Chamberí,82757,57929,10650,Young_High_Pro,0.4096666666666667
28010,Madrid,Madrid,Chamberí,70443,49310,7633,Young_High_Pro,0.30233333333333334
28010,Madrid,Madrid,Chamberí,161134,88624,21393,Young_High_Pro,0.795
28010,Madrid,Madrid,Chamberí,87166,61016,11730,Young_High_Pro,0.445
28010,Madrid,Madrid,Chamberí,136732,95712,23874,Young_High_Pro,0.715
28010,Madrid,Madrid,Chamberí,179349,98642,24899,Young_High_Pro,0.832
28010,Madrid,Madrid,Chamberí,115550,80885,18684,Young_High_Pro,0.614
28010,Madrid,Madrid,Chamberí,129790,90853,22173,Young_High_Pro,0.683
28010,Madrid,Madrid,Chamberí,90700,63490,12596,Young_High_Pro,0.469
28010,Madrid,Madrid,Chamberí,132586,92810,22858,Young_High_Pro,0.6976666666666667
28010,Madrid,Madrid,Chamberí,66643,46650,6702,Young_High_Pro,0.25866666666666666
28010,Madrid,Madrid,Chamberí,103248,72273,15670,Young_High_Pro,0.5493333333333333
28010,Madrid,Madrid,Chamberí,132510,92757,22839,Young_High_Pro,0.6973333333333334
28010,Madrid,Madrid,Chamberí,79100,55370,9754,Young_High_Pro,0.37833333333333335
28010,Madrid,Madrid,Chamberí,79498,55648,9851,Young_High_Pro,0.38166666666666665
28010,Madrid,Madrid,Chamberí,68354,47847,7121,Young_High_Pro,0.2806666666666667
28010,Madrid,Madrid,Chamberí,75693,52985,8919,Young_High_Pro,0.35133333333333333
28010,Madrid,Madrid,Chamberí,80175,56122,10017,Young_High_Pro,0.3885
28010,Madrid,Madrid,Chamberí,119515,83660,19656,Young_High_Pro,0.6363333333333333
28010,Madrid,Madrid,Chamberí,69387,48571,7374,Young_High_Pro,0.29233333333333333
28010,Madrid,Madrid,Chamberí,86136,60295,11478,Young_High_Pro,0.43766666666666665
28010,Madrid,Madrid,Chamberí,84795,59356,11149,Young_High_Pro,0.4266666666666667
28010,Madrid,Madrid,Chamberí,76456,53519,9106,Young_High_Pro,0.35883333333333334
28010,Madrid,Madrid,Chamberí,126841,88788,21450,Young_High_Pro,0.6713333333333333
28010,Madrid,Madrid,Chamberí,107616,75331,16740,Young_High_Pro,0.5733333333333334
28010,Madrid,Madrid,Chamberí,111727,78209,17748,Young_High_Pro,0.5966666666666667
28010,Madrid,Madrid,Chamberí,83865,58705,10921,Young_High_Pro,0.41633333333333333
28010,Madrid,Madrid,Chamberí,76589,53612,9139,Young_High_Pro,0.36133333333333334
28010,Madrid,Madrid,Chamberí,94521,66164,13532,Young_High_Pro,0.49466666666666664
28010,Madrid,Madrid,Chamberí,117414,82190,19141,Young_High_Pro,0.626
28010,Madrid,Madrid,Chamberí,55358,44286,5875,Young_High_Pro,0.13666666666666666
28010,Madrid,Madrid,Chamberí,117393,82175,19136,Young_High_Pro,0.6256666666666667
28010,Madrid,Madrid,Chamberí,195270,107398,27964,Young_High_Pro,0.8623333333333333
28010,Madrid,Madrid,Chamberí,98289,68802,14455,Young_High_Pro,0.52
28010,Madrid,Madrid,Chamberí,102334,71634,15446,Young_High_Pro,0.5433333333333333
28010,Madrid,Madrid,Chamberí,77385,54169,9334,Young_High_Pro,0.36533333333333334
28010,Madrid,Madrid,Chamberí,60214,42150,5127,Young_High_Pro,0.19066666666666668
28010,Madrid,Madrid,Chamberí,120637,84446,19931,Young_High_Pro,0.6398333333333334
28010,Madrid,Madrid,Chamberí,98592,69014,14529,Young_High_Pro,0.5216666666666666
28010,Madrid,Madrid,Chamberí,71856,50299,7979,Young_High_Pro,0.31733333333333336
28010,Madrid,Madrid,Chamberí,118207,82745,19335,Young_High_Pro,0.6303333333333333
28010,Madrid,Madrid,Chamberí,87712,61398,11864,Young_High_Pro,0.448
28010,Madrid,Madrid,Chamberí,68740,48118,7216,Young_High_Pro,0.2856666666666667
28010,Madrid,Madrid,Chamberí,113095,79167,18083,Young_High_Pro,0.6036666666666667
28010,Madrid,Madrid,Chamberí,133081,93157,22979,Young_High_Pro,0.6996666666666667
28010,Madrid,Madrid,Chamberí,101719,71203,15296,Young_High_Pro,0.5393333333333333
28010,Madrid,Madrid,Chamberí,83914,58740,10934,Young_High_Pro,0.41733333333333333
28010,Madrid,Madrid,Chamberí,75437,52805,8856,Young_High_Pro,0.35
28010,Madrid,Madrid,Chamberí,113031,79121,18067,Young_High_Pro,0.6023333333333334
28010,Madrid,Madrid,Chamberí,127119,88983,21519,Young_High_Pro,0.672
28010,Madrid,Madrid,Chamberí,99515,69661,14756,Young_High_Pro,0.5273333333333333
28010,Madrid,Madrid,Chamberí,176559,97107,24362,Young_High_Pro,0.8256666666666667
28010,Madrid,Madrid,Chamberí,94469,66128,13519,Young_High_Pro,0.49416666666666664
28010,Madrid,Madrid,Chamberí,85979,60185,11439,Young_High_Pro,0.43566666666666665
28010,Madrid,Madrid,Chamberí,110489,77342,17444,Young_High_Pro,0.591
28010,Madrid,Madrid,Chamberí,85533,59873,11330,Young_High_Pro,0.43333333333333335
28010,Madrid,Madrid,Chamberí,91974,64381,12908,Young_High_Pro,0.4766666666666667
28010,Madrid,Madrid,Chamberí,48544,38835,3967,Young_High_Pro,0.067
28010,Madrid,Madrid,Chamberí,82361,57653,10553,Young_High_Pro,0.4046666666666667
28010,Madrid,Madrid,Chamberí,46423,37138,3373,Young_High_Pro,0.048
28010,Madrid,Madrid,Chamberí,51574,41259,4815,Young_High_Pro,0.09266666666666666
28010,Madrid,Madrid,Chamberí,71761,50232,7956,Young_High_Pro,0.31666666666666665
28010,Madrid,Madrid,Chamberí,122922,86045,20490,Young_High_Pro,0.653
28010,Madrid,Madrid,Chamberí,89847,62893,12387,Young_High_Pro,0.4643333333333333
28010,Madrid,Madrid,Chamberí,82624,57837,10617,Young_High_Pro,0.4086666666666667
28010,Madrid,Madrid,Chamberí,80354,56247,10061,Young_High_Pro,0.39066666666666666
28010,Madrid,Madrid,Chamberí,75261,52682,8813,Young_High_Pro,0.347
28010,Madrid,Madrid,Chamberí,78616,55031,9635,Young_High_Pro,0.37333333333333335
28010,Madrid,Madrid,Chamberí,150033,82518,19256,Young_High_Pro,0.7623333333333333
28010,Madrid,Madrid,Chamberí,79090,55363,9752,Young_High_Pro,0.378
28010,Madrid,Madrid,Chamberí,72570,50799,8154,Young_High_Pro,0.32266666666666666
28010,Madrid,Madrid,Chamberí,72344,50640,8098,Young_High_Pro,0.32033333333333336
28010,Madrid,Madrid,Chamberí,75772,53040,8939,Young_High_Pro,0.3526666666666667
28010,Madrid,Madrid,Chamberí,110104,77072,17350,Young_High_Pro,0.5886666666666667
28010,Madrid,Madrid,Chamberí,119025,83317,19535,Young_High_Pro,0.6346666666666667
28010,Madrid,Madrid,Chamberí,149838,104886,27085,Young_High_Pro,0.761
28010,Madrid,Madrid,Chamberí,68921,48245,7260,Young_High_Pro,0.28733333333333333
28010,Madrid,Madrid,Chamberí,121984,85389,20261,Young_High_Pro,0.6483333333333333
28010,Madrid,Madrid,Chamberí,93740,65618,13341,Young_High_Pro,0.4876666666666667
28010,Madrid,Madrid,Chamberí,67372,47160,6881,Young_High_Pro,0.2683333333333333
28010,Madrid,Madrid,Chamberí,81717,57202,10395,Young_High_Pro,0.3993333333333333
28010,Madrid,Madrid,Chamberí,99658,69761,14791,Young_High_Pro,0.5286666666666666
28010,Madrid,Madrid,Chamberí,50523,40418,4521,Young_High_Pro,0.08366666666666667
28010,Madrid,Madrid,Chamberí,150518,82785,19349,Young_High_Pro,0.7643333333333333
28010,Madrid,Madrid,Chamberí,93259,65281,13223,Young_High_Pro,0.4846666666666667
28010,Madrid,Madrid,Chamberí,109580,76706,17222,Young_High_Pro,0.5843333333333334
28010,Madrid,Madrid,Chamberí,84958,59471,11189,Young_High_Pro,0.42866666666666664
28010,Madrid,Madrid,Chamberí,80866,56606,10187,Young_High_Pro,0.3923333333333333
28010,Madrid,Madrid,Chamberí,52349,41879,5032,Young_High_Pro,0.09866666666666667
28010,Madrid,Madrid,Chamberí,76576,53603,9136,Young_High_Pro,0.3606666666666667
28010,Madrid,Madrid,Chamberí,135153,94607,23487,Young_High_Pro,0.706
28010,Madrid,Madrid,Chamberí,70492,49344,7645,Young_High_Pro,0.30266666666666664
28010,Madrid,Madrid,Chamberí,66210,46347,6596,Young_High_Pro,0.254
28010,Madrid,Madrid,Chamberí,59412,47530,7010,Young_High_Pro,0.18133333333333335
28010,Madrid,Madrid,Chamberí,84272,58990,11021,Young_High_Pro,0.4206666666666667
28010,Madrid,Madrid,Chamberí,83640,58548,10866,Young_High_Pro,0.4146666666666667
28010,Madrid,Madrid,Chamberí,106055,74238,16358,Young_High_Pro,0.5643333333333334
28010,Madrid,Madrid,Chamberí,79779,55845,9920,Young_High_Pro,0.38433333333333336
28010,Madrid,Madrid,Chamberí,138158,96711,24223,Young_High_Pro,0.72
28010,Madrid,Madrid,Chamberí,94801,66361,13601,Young_High_Pro,0.498
28010,Madrid,Madrid,Chamberí,117605,82323,19188,Young_High_Pro,0.6273333333333333
28010,Madrid,Madrid,Chamberí,93108,65176,13186,Young_High_Pro,0.48333333333333334
28010,Madrid,Madrid,Chamberí,94575,66202,13545,Young_High_Pro,0.49566666666666664
28010,Madrid,Madrid,Chamberí,91294,63906,12742,Young_High_Pro,0.472
28010,Madrid,Madrid,Chamberí,102893,72025,15583,Young_High_Pro,0.547
28010,Madrid,Madrid,Chamberí,91849,64294,12877,Young_High_Pro,0.47633333333333333
28010,Madrid,Madrid,Chamberí,154193,84806,20057,Young_High_Pro,0.774
28010,Madrid,Madrid,Chamberí,184749,101612,25939,Young_High_Pro,0.8446666666666667
28010,Madrid,Madrid,Chamberí,127769,89438,21678,Young_High_Pro,0.6736666666666666
28010,Madrid,Madrid,Chamberí,93174,65222,13202,Young_High_Pro,0.4836666666666667
28010,Madrid,Madrid,Chamberí,108274,75792,16902,Young_High_Pro,0.5763333333333334
28010,Madrid,Madrid,Chamberí,77853,54497,9448,Young_High_Pro,0.36866666666666664
28010,Madrid,Madrid,Chamberí,110072,77050,17342,Young_High_Pro,0.5883333333333334
28010,Madrid,Madrid,Chamberí,96290,67403,13966,Young_High_Pro,0.506
28010,Madrid,Madrid,Chamberí,84068,58847,10971,Young_High_Pro,0.41933333333333334
28010,Madrid,Madrid,Chamberí,118101,82671,19309,Young_High_Pro,0.6296666666666667
28010,Madrid,Madrid,Chamberí,105719,74003,16276,Young_High_Pro,0.562
28010,Madrid,Madrid,Chamberí,148870,104209,26848,Young_High_Pro,0.757
28010,Madrid,Madrid,Chamberí,68211,47748,7086,Young_High_Pro,0.2786666666666667
28010,Madrid,Madrid,Chamberí,87482,61237,11807,Young_High_Pro,0.44633333333333336
28010,Madrid,Madrid,Chamberí,50782,40626,4594,Young_High_Pro,0.085
28010,Madrid,Madrid,Chamberí,189260,104093,26807,Young_High_Pro,0.853
28010,Madrid,Madrid,Chamberí,127863,89504,21701,Young_High_Pro,0.6746666666666666
28010,Madrid,Madrid,Chamberí,76351,53445,9080,Young_High_Pro,0.357
28010,Madrid,Madrid,Chamberí,65457,45820,6412,Young_High_Pro,0.24766666666666667
28010,Madrid,Madrid,Chamberí,75148,52604,8786,Young_High_Pro,0.346
28010,Madrid,Madrid,Chamberí,100301,70210,14948,Young_High_Pro,0.5306666666666666
28010,Madrid,Madrid,Chamberí,102077,71454,15383,Young_High_Pro,0.5413333333333333
28010,Madrid,Madrid,Chamberí,79988,55991,9971,Young_High_Pro,0.3873333333333333
28010,Madrid,Madrid,Chamberí,108378,75864,16927,Young_High_Pro,0.577
28010,Madrid,Madrid,Chamberí,151074,83090,19456,Young_High_Pro,0.7663333333333333
28010,Madrid,Madrid,Chamberí,87520,61264,11817,Young_High_Pro,0.44666666666666666
